mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
random,strongest,random,include_walls,2,0.99,499.4,15.831613941730641
random,strongest,avoid_walls,False,2,0.8,499.2,6.675327707311454
random,strongest,avoid_walls,False,2,0.9,499.2,6.675327707311454
random,strongest,avoid_walls,False,2,0.99,499.2,6.675327707311454
random,strongest,avoid_walls,exclude_walls,2,0.8,499.2,6.675327707311454
random,strongest,avoid_walls,exclude_walls,2,0.9,499.2,6.675327707311454
random,strongest,avoid_walls,exclude_walls,2,0.99,499.2,6.675327707311454
random,strongest,avoid_walls,False,2,0.7,499.0,6.44980619863884
random,strongest,avoid_walls,exclude_walls,2,0.7,499.0,6.44980619863884
random,strongest,random,False,2,0.8,498.8,15.104966070799364
random,strongest,random,False,2,0.9,498.8,15.104966070799364
random,strongest,random,False,2,0.99,498.8,15.104966070799364
random,strongest,random,exclude_walls,2,0.8,498.8,15.104966070799364
random,strongest,random,exclude_walls,2,0.9,498.8,15.104966070799364
random,strongest,random,exclude_walls,2,0.99,498.8,15.104966070799364
random,strongest,random,include_walls,2,0.7,498.2,15.43243337908834
random,strongest,random,False,2,0.7,497.8,14.496896219536097
random,strongest,random,exclude_walls,2,0.7,497.8,14.496896219536097
episodic,latest,avoid_walls,False,6,0.7,1000.0,0.0
episodic,latest,avoid_walls,False,6,0.8,1000.0,0.0
episodic,latest,avoid_walls,False,6,0.9,1000.0,0.0
episodic,latest,avoid_walls,False,6,0.99,1000.0,0.0
episodic,latest,random,False,6,0.7,1000.0,0.0
episodic,latest,random,False,6,0.8,1000.0,0.0
episodic,latest,random,False,6,0.9,1000.0,0.0
episodic,latest,random,False,6,0.99,1000.0,0.0
handcrafted,latest,avoid_walls,False,6,0.7,1000.0,0.0
handcrafted,latest,avoid_walls,False,6,0.8,1000.0,0.0
handcrafted,latest,avoid_walls,False,6,0.9,1000.0,0.0
handcrafted,latest,avoid_walls,False,6,0.99,1000.0,0.0
handcrafted,latest,avoid_walls,exclude_walls,6,0.7,1000.0,0.0
