mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
handcrafted,random,avoid_walls,False,12,0.99,227.5,0.0
handcrafted,latest_strongest,avoid_walls,False,12,0.9,224.9,0.0
handcrafted,latest_strongest,avoid_walls,exclude_walls,12,0.8,222.0,0.0
handcrafted,latest_strongest,avoid_walls,exclude_walls,12,0.9,216.7,0.0
handcrafted,random,avoid_walls,include_walls,12,0.8,206.6,0.0
handcrafted,random,avoid_walls,False,12,0.8,206.2,0.0
handcrafted,latest_strongest,avoid_walls,False,12,0.8,204.9,0.0
handcrafted,latest_strongest,random,False,12,0.9,204.8,0.0
handcrafted,random,random,False,12,0.8,204.7,0.0
handcrafted,latest_strongest,avoid_walls,include_walls,12,0.9,204.6,0.0
handcrafted,latest_strongest,random,False,12,0.8,204.1,0.0
handcrafted,random,avoid_walls,include_walls,12,0.99,204.0,0.0
handcrafted,latest_strongest,random,include_walls,12,0.8,202.6,0.0
handcrafted,random,avoid_walls,False,12,0.9,200.7,0.0
handcrafted,latest_strongest,random,exclude_walls,12,0.9,200.0,0.0
handcrafted,latest_strongest,avoid_walls,include_walls,12,0.99,196.5,0.0
random,latest_strongest,avoid_walls,exclude_walls,12,0.9,192.0,0.0
handcrafted,random,avoid_walls,include_walls,12,0.9,190.9,0.0
random,random,avoid_walls,False,12,0.9,190.9,0.0
handcrafted,latest_strongest,avoid_walls,exclude_walls,12,0.99,188.4,0.0
handcrafted,random,avoid_walls,exclude_walls,12,0.9,188.4,0.0
handcrafted,latest_strongest,random,include_walls,12,0.99,184.7,0.0
handcrafted,random,random,False,12,0.99,183.5,0.0
handcrafted,latest_strongest,avoid_walls,False,12,0.99,182.2,0.0
episodic,latest,avoid_walls,False,12,0.8,179.2,0.0
episodic,latest,avoid_walls,False,12,0.9,179.2,0.0
episodic,latest,avoid_walls,False,12,0.99,179.2,0.0
random,latest_strongest,avoid_walls,include_walls,12,0.9,178.6,0.0
random,latest_strongest,avoid_walls,exclude_walls,12,0.99,177.6,0.0
handcrafted,latest_strongest,random,exclude_walls,12,0.8,177.4,0.0
handcrafted,latest_strongest,random,include_walls,12,0.9,176.0,0.0
random,random,avoid_walls,exclude_walls,12,0.99,175.9,0.0
handcrafted,random,random,exclude_walls,12,0.99,175.0,0.0
handcrafted,random,random,include_walls,12,0.99,174.8,0.0
handcrafted,random,random,include_walls,12,0.8,173.6,0.0
random,random,random,False,12,0.99,173.4,0.0
handcrafted,random,random,False,12,0.9,171.5,0.0
random,random,avoid_walls,include_walls,12,0.99,171.4,0.0
handcrafted,random,random,exclude_walls,12,0.9,171.0,0.0
random,random,avoid_walls,exclude_walls,12,0.9,167.9,0.0
handcrafted,random,avoid_walls,exclude_walls,12,0.99,167.4,0.0
random,latest_strongest,avoid_walls,False,12,0.9,167.1,0.0
handcrafted,latest,avoid_walls,include_walls,12,0.8,165.8,0.0
handcrafted,latest,avoid_walls,False,12,0.9,164.9,0.0
random,latest_strongest,random,include_walls,12,0.99,164.3,0.0
random,latest_strongest,avoid_walls,include_walls,12,0.8,163.7,0.0
random,latest_strongest,avoid_walls,False,12,0.99,162.3,0.0
