mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
random,latest_strongest,random,False,2,0.9,296.7,17.78909778487937
random,latest_strongest,random,False,2,0.99,296.7,17.78909778487937
episodic,latest,random,False,2,0.8,294.66,32.23982630226162
episodic,latest,random,False,2,0.99,294.66,32.23982630226162
episodic,latest,random,False,2,0.7,294.65999999999997,32.23982630226162
episodic,latest,random,False,2,0.9,294.65999999999997,32.23982630226162
random,random,random,exclude_walls,2,0.9,294.18,28.127594991395906
random,random,random,exclude_walls,2,0.8,294.17999999999995,28.127594991395906
random,random,random,exclude_walls,2,0.99,294.17999999999995,28.127594991395902
handcrafted,latest_strongest,random,exclude_walls,2,0.99,293.34000000000003,29.258680763151293
random,latest,random,exclude_walls,2,0.8,293.02,26.060652332587523
random,latest,random,exclude_walls,2,0.9,293.02,26.060652332587523
random,latest,random,exclude_walls,2,0.99,293.02,26.060652332587523
handcrafted,latest,random,exclude_walls,2,0.99,291.0,29.28316922739068
random,latest,random,include_walls,2,0.9,290.18,17.011102257055548
random,latest,random,include_walls,2,0.8,290.17999999999995,17.011102257055548
random,latest,random,include_walls,2,0.99,290.17999999999995,17.011102257055548
handcrafted,latest_strongest,random,False,2,0.7,288.74,10.984279675973294
handcrafted,latest,random,False,2,0.7,285.96000000000004,10.91432086755746
random,random,random,False,2,0.7,285.32000000000005,14.740339209122704
random,random,random,include_walls,2,0.8,280.7,11.425060174896243
random,random,random,include_walls,2,0.9,280.7,11.425060174896243
random,random,random,include_walls,2,0.99,280.7,11.425060174896243
random,random,random,include_walls,2,0.7,280.4,11.630477204311102
handcrafted,random,random,exclude_walls,2,0.7,278.15999999999997,18.687707189486893
random,latest,random,exclude_walls,2,0.7,277.78000000000003,11.836114227228457
handcrafted,latest_strongest,random,exclude_walls,2,0.7,269.36,23.47412192180998
random,latest,random,False,2,0.7,266.96000000000004,29.108390542934522
handcrafted,latest,random,exclude_walls,2,0.7,266.84,23.498476546363595
random,latest,random,False,2,0.8,264.86,16.501951399758763
random,latest,random,False,2,0.9,264.86,16.50195139975876
random,latest,random,False,2,0.99,264.86,16.501951399758763
semantic,strongest,random,False,2,0.8,247.3,26.200916014521315
semantic,strongest,random,False,2,0.9,241.45999999999998,42.99719060589889
semantic,strongest,avoid_walls,False,2,0.7,234.98000000000002,13.337376053782096
semantic,strongest,avoid_walls,include_walls,2,0.7,231.73999999999995,10.45439620446824
semantic,strongest,random,exclude_walls,2,0.8,231.32,22.12468304857722
semantic,strongest,random,exclude_walls,2,0.7,229.54000000000002,16.832064638659162
semantic,strongest,random,False,2,0.7,229.47999999999996,19.180761194488607
semantic,strongest,random,include_walls,2,0.8,229.26,18.675609762468266
semantic,strongest,random,False,2,0.99,228.95999999999998,24.744179113480406
semantic,strongest,avoid_walls,False,2,0.9,225.6,21.017611662603343
semantic,strongest,avoid_walls,False,2,0.8,225.56,21.024994649226436
semantic,strongest,avoid_walls,False,2,0.99,225.34,21.070984789515656
semantic,strongest,random,include_walls,2,0.7,223.46000000000004,21.903661794321064
semantic,strongest,avoid_walls,include_walls,2,0.8,223.26,6.589871015429666
semantic,strongest,random,include_walls,2,0.9,221.7,32.99715139220355
semantic,strongest,random,exclude_walls,2,0.9,221.04000000000002,13.70176630949455
semantic,strongest,random,include_walls,2,0.99,220.67999999999998,40.19534301383681
semantic,strongest,avoid_walls,include_walls,2,0.9,220.24,20.45283354452385
