mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
semantic,strongest,random,False,2,0.7,7.06,0.6311893535223798
semantic,strongest,random,include_walls,2,0.7,6.9,0.8508818954473056
semantic,strongest,random,False,2,0.9,6.68,2.1535087647836493
semantic,strongest,random,False,2,0.5,6.540000000000001,1.251559027772961
semantic,strongest,random,exclude_walls,2,0.9,6.44,0.8662563131083084
semantic,strongest,random,include_walls,2,0.5,6.339999999999999,0.8957678270623476
semantic,strongest,random,exclude_walls,2,0.99,5.859999999999999,3.8317619967842473
semantic,strongest,random,include_walls,2,0.9,5.5200000000000005,1.7825823964125755
semantic,strongest,random,include_walls,2,0.99,5.42,1.972206885699368
semantic,strongest,avoid_walls,exclude_walls,2,0.99,5.279999999999999,0.730479294709987
semantic,strongest,avoid_walls,include_walls,2,0.99,5.0600000000000005,1.114629983447422
random,strongest,avoid_walls,include_walls,2,0.5,5.0200000000000005,0.9826494797230597
random,strongest,avoid_walls,include_walls,2,0.7,5.0200000000000005,0.9826494797230597
random,strongest,avoid_walls,include_walls,2,0.9,5.0200000000000005,0.9826494797230597
random,strongest,avoid_walls,include_walls,2,0.99,5.0200000000000005,0.9826494797230597
random,strongest,avoid_walls,False,2,0.5,4.54,0.5314132102234569
random,strongest,avoid_walls,False,2,0.7,4.54,0.5314132102234569
random,strongest,avoid_walls,False,2,0.9,4.54,0.5314132102234569
random,strongest,avoid_walls,False,2,0.99,4.54,0.5314132102234569
random,strongest,avoid_walls,exclude_walls,2,0.5,4.279999999999999,0.503587132480567
random,strongest,avoid_walls,exclude_walls,2,0.7,4.279999999999999,0.503587132480567
random,strongest,avoid_walls,exclude_walls,2,0.9,4.279999999999999,0.503587132480567
random,strongest,avoid_walls,exclude_walls,2,0.99,4.279999999999999,0.503587132480567
random,strongest,random,include_walls,2,0.7,4.119999999999999,0.5741080037762928
random,strongest,random,include_walls,2,0.99,3.96,0.5986651818838306
random,strongest,random,include_walls,2,0.9,3.9599999999999995,0.5986651818838306
semantic,strongest,random,False,2,0.99,3.7600000000000002,1.5538339679644027
random,strongest,random,False,2,0.9,3.66,0.7812809993849844
random,strongest,random,False,2,0.99,3.66,0.7812809993849844
random,strongest,random,include_walls,2,0.5,3.62,0.5635601121442149
random,strongest,random,False,2,0.5,3.6199999999999997,1.1582745788456206
random,strongest,random,exclude_walls,2,0.5,3.3800000000000003,0.8704022058795577
random,strongest,random,False,2,0.7,3.0,0.5865151319446071
random,strongest,random,exclude_walls,2,0.7,2.9,0.6131883886702356
random,strongest,random,exclude_walls,2,0.9,2.88,0.515363949069005
random,strongest,random,exclude_walls,2,0.99,2.88,0.515363949069005
episodic,latest,avoid_walls,False,6,1.0,63.760000000000005,6.5451050411739
random,random,avoid_walls,False,6,0.9,60.83999999999999,5.205228141013607
random,latest_strongest,avoid_walls,False,6,0.7,60.24000000000001,5.788125776104039
random,random,avoid_walls,False,6,0.7,56.839999999999996,3.3284230500343552
random,latest_strongest,avoid_walls,include_walls,6,0.9,56.7,7.089428749906443
random,random,avoid_walls,exclude_walls,6,0.5,56.65999999999999,3.9777380507016806
random,latest_strongest,avoid_walls,False,6,0.5,56.279999999999994,6.239679478947619
random,latest_strongest,avoid_walls,include_walls,6,0.99,56.260000000000005,2.908332855778376
random,random,avoid_walls,exclude_walls,6,0.7,56.0,6.593026619087777
random,latest_strongest,avoid_walls,include_walls,6,0.5,55.9,7.554336502963051
random,latest_strongest,avoid_walls,False,6,0.9,55.58,3.8937899275641485
random,random,avoid_walls,include_walls,6,0.5,54.720000000000006,4.987744981452037
random,latest_strongest,avoid_walls,False,6,0.99,54.7,6.032578221622988
random,random,avoid_walls,include_walls,6,0.9,54.7,1.8558017135459273
random,latest_strongest,avoid_walls,include_walls,6,0.7,54.660000000000004,2.38377851320126
random,random,avoid_walls,exclude_walls,6,0.99,54.620000000000005,3.256009827994996
random,random,avoid_walls,include_walls,6,0.99,54.620000000000005,3.9796482256601515
random,latest_strongest,avoid_walls,exclude_walls,6,0.9,54.54,6.8578713898701835
random,random,avoid_walls,exclude_walls,6,0.9,53.9,3.2149650075856195
random,random,avoid_walls,False,6,0.99,53.220000000000006,7.2766475797581425
random,random,avoid_walls,include_walls,6,0.7,52.879999999999995,4.757057914299552
random,random,avoid_walls,False,6,0.5,52.14000000000001,4.360091742154058
random,latest_strongest,avoid_walls,exclude_walls,6,0.99,51.379999999999995,2.7563744302978863
random,latest_strongest,avoid_walls,exclude_walls,6,0.5,49.980000000000004,6.9118449056673725
random,latest_strongest,avoid_walls,exclude_walls,6,0.7,49.019999999999996,5.257908329364443
random,latest,avoid_walls,include_walls,6,0.99,46.12,2.074029893709346
random,latest,avoid_walls,False,6,0.7,45.34,5.14843665591799
random,latest,avoid_walls,include_walls,6,0.9,44.9,5.663214634816518
random,latest,avoid_walls,False,6,0.5,44.0,6.2648224236605445
random,latest,avoid_walls,exclude_walls,6,0.9,43.56,4.997839533238336
random,latest,avoid_walls,exclude_walls,6,0.99,43.3,2.9604053776467842
random,latest,avoid_walls,False,6,0.9,43.22,4.285510471344108
random,latest,avoid_walls,False,6,0.99,43.120000000000005,4.276166507515813
random,latest_strongest,random,False,6,0.7,43.019999999999996,6.3164547018086035
random,latest,avoid_walls,include_walls,6,0.7,42.660000000000004,1.8282231811242302
random,latest,avoid_walls,include_walls,6,0.5,42.14,4.836775785582789
random,random,random,exclude_walls,6,0.99,41.959999999999994,3.5707702250354894
random,random,random,False,6,0.99,41.32000000000001,4.559561382413881
random,random,random,include_walls,6,0.9,41.02,3.687492372873467
random,latest_strongest,random,exclude_walls,6,0.5,39.940000000000005,4.559210457963089
random,latest,avoid_walls,exclude_walls,6,0.5,39.06,6.23942305025072
random,random,random,include_walls,6,0.7,38.559999999999995,2.354230235129946
random,latest_strongest,random,False,6,0.9,38.440000000000005,6.60078783176675
random,latest_strongest,random,False,6,0.99,38.44,4.1258211303933185
episodic,latest,random,False,6,1.0,38.220000000000006,6.518097882051174
random,latest_strongest,random,exclude_walls,6,0.9,38.22,4.75873932885591
random,latest,avoid_walls,exclude_walls,6,0.7,37.76,5.4393381950380695
random,random,random,exclude_walls,6,0.9,37.7,5.127572525084362
random,random,random,False,6,0.7,37.5,2.3383755044902443
random,random,random,exclude_walls,6,0.7,37.019999999999996,5.732154917655315
random,random,random,False,6,0.9,36.92,5.367830101633246
random,random,random,exclude_walls,6,0.5,36.86,7.510685721024413
random,random,random,include_walls,6,0.5,36.82000000000001,3.716127016128483
random,latest,random,False,6,0.7,36.459999999999994,5.873874360249801
random,latest_strongest,random,include_walls,6,0.99,36.42,4.928853822137556
random,random,random,False,6,0.5,35.760000000000005,5.37497906972669
random,latest_strongest,random,include_walls,6,0.7,35.36,4.955643247853904
random,latest_strongest,random,exclude_walls,6,0.99,34.839999999999996,1.182539639927559
random,latest_strongest,random,include_walls,6,0.9,34.8,4.420407221060068
random,random,random,include_walls,6,0.99,34.52,4.152300567155514
random,latest_strongest,random,False,6,0.5,34.519999999999996,2.6369679558159222
random,latest_strongest,random,exclude_walls,6,0.7,34.12,3.1211536328735874
random,latest,random,exclude_walls,6,0.5,34.019999999999996,3.622926993468126
random,latest_strongest,random,include_walls,6,0.5,33.8,5.363207995220771
random,latest,random,exclude_walls,6,0.9,33.06,4.650419335930902
random,latest,random,False,6,0.99,32.0,5.450871489954611
random,latest,random,include_walls,6,0.99,30.6,3.43394816501356
random,latest,random,False,6,0.9,30.18,5.343931137280869
random,latest,random,include_walls,6,0.7,29.72,4.498177408684543
random,latest,random,exclude_walls,6,0.99,29.559999999999995,1.60822883943797
semantic,strongest,avoid_walls,exclude_walls,6,0.7,29.32,4.5419819462432915
random,latest,random,include_walls,6,0.9,29.119999999999997,3.9498860743064474
random,latest,random,False,6,0.5,28.919999999999998,2.191255347968374
semantic,strongest,avoid_walls,False,6,0.7,28.6,2.8621670111997304
semantic,strongest,avoid_walls,False,6,0.9,28.52,4.689306985045872
random,latest,random,exclude_walls,6,0.7,28.419999999999998,3.3594047091709567
random,latest,random,include_walls,6,0.5,28.240000000000002,3.787664187860376
semantic,strongest,avoid_walls,include_walls,6,0.7,27.8,2.4396721091163043
semantic,strongest,avoid_walls,False,6,0.5,27.619999999999997,1.5866946776238964
semantic,strongest,avoid_walls,exclude_walls,6,0.5,27.080000000000002,2.7461973709112764
semantic,strongest,avoid_walls,include_walls,6,0.5,25.82,2.556090765211596
semantic,strongest,random,exclude_walls,6,0.5,24.16,2.9990665214362955
semantic,strongest,avoid_walls,exclude_walls,6,0.9,23.859999999999996,2.3971649922356195
semantic,strongest,random,False,6,0.99,22.96,3.7992630864418957
semantic,strongest,random,False,6,0.5,22.34,1.9815145722401335
semantic,strongest,random,False,6,0.7,21.88,1.3687950905814938
semantic,strongest,avoid_walls,include_walls,6,0.9,21.6,1.279062156425559
semantic,strongest,random,include_walls,6,0.5,21.160000000000004,2.9445542956447595
semantic,strongest,avoid_walls,False,6,0.99,19.86,7.650777738243348
semantic,strongest,random,exclude_walls,6,0.7,19.839999999999996,2.9526936854336925
semantic,strongest,random,False,6,0.9,19.6,2.719558787744806
semantic,strongest,avoid_walls,exclude_walls,6,0.99,18.1,5.010788361126421
semantic,strongest,random,include_walls,6,0.7,17.86,3.399176370828675
semantic,strongest,random,exclude_walls,6,0.9,17.82,4.09067231638028
semantic,strongest,random,exclude_walls,6,0.99,17.14,4.694507428900289
random,strongest,avoid_walls,False,6,0.7,16.6,1.1610340218959994
semantic,strongest,random,include_walls,6,0.99,16.1,3.1667017541915747
